timesteps,iterations,ep_rew_mean,ep_len_mean,entropy_loss,policy_gradient_loss,value_loss,explained_variance
618496,302,0,0,-0.5565615757368505,-0.004697688759188167,6990.112782621383,0.9041112065315247
620544,303,0,0,-0.4472121441736817,-0.00661546276678564,5011.382847976684,0.8361567258834839
622592,304,0,0,-0.5104958268813788,-0.0056671820464544,6984.495733714104,0.8830488324165344
624640,305,0,0,-0.4183570988476276,-0.010437716491287575,3386.7789835333824,0.9122459888458252
626688,306,0,0,-0.3267249910160899,-0.0050371446675853805,124.53096929490566,0.8559718728065491
628736,307,0,0,-0.38931325851008297,-0.006297028757398948,3493.9870464265346,0.9045578837394714
630784,308,0,0,-0.35516798882745204,-0.0033840424817753955,4140.997326534986,0.8699636459350586
632832,309,0,0,-0.3604468478355557,-0.01581099556351546,70.11162824854254,0.9178928136825562
634880,310,0,0,-0.504573337174952,-0.0051571282238001,3904.772074508667,0.8591485023498535
636928,311,0,0,-0.3934737786650658,-0.009606495228945277,700.4024816989898,0.45535147190093994
638976,312,0,0,-0.5289323839358986,-0.004151067214843351,5988.1455721378325,0.8744670152664185
641024,313,0,0,-0.3946569739840925,-0.005519108350563328,1373.0748498022556,0.4206387400627136
643072,314,0,0,-0.3537165786139667,-0.005643010215135291,212.09819709062577,0.7818778157234192
645120,315,0,0,-0.3486913781613111,-0.007531295757507906,168.6519596338272,0.8288978338241577
647168,316,0,0,-0.38056748462840917,-0.010082336387131362,392.7209178112447,0.863641619682312
649216,317,0,0,-0.39182760044932363,-0.005997579536051489,3295.744400155544,0.8539817333221436
651264,318,0,0,-0.30731434263288976,-0.006109928824298549,476.5624388292432,0.19592827558517456
653312,319,0,0,-0.3053312530741096,-0.004215201761689968,91.17293578907848,0.8527560830116272
655360,320,0,0,-0.35469930465333166,-0.012328990611422341,1592.842041695118,0.8814842104911804
657408,321,0,0,-0.34573647379875183,-0.01075978669396136,1180.0600336506964,0.9083254933357239
659456,322,0,0,-0.34226964400149884,-0.008822870060976129,1339.507652118057,0.897581934928894
661504,323,0,0,-0.3476246644742787,-0.01810003397404216,38.78494828324765,0.9536483287811279
663552,324,0,0,-0.4734269229695201,-0.007088595739332959,4484.0851719379425,0.9047298431396484
665600,325,0,0,-0.3446552217006683,-0.00405904032086255,66.74898902773857,0.9207316040992737
667648,326,0,0,-0.38599650766700505,-0.005585702444295748,4148.542570859194,0.7689305543899536
669696,327,0,0,-0.3827387292403728,-0.007766181897022761,1877.8591881126165,0.6890075206756592
671744,328,0,0,-0.403774774633348,-0.009150564271840267,2214.578129131347,0.9128987789154053
673792,329,0,0,-0.30232064239680767,-0.005648813967127353,89.08137613460421,0.9026910066604614
675840,330,0,0,-0.335495686577633,-0.008554863308381755,1498.1284681648017,0.8992822766304016
677888,331,0,0,-0.30159276304766536,-0.008572679135249927,1558.8613268747927,0.8692652583122253
679936,332,0,0,-0.27785899336449804,-0.009432437081704848,1016.5763036489486,0.9211627244949341
681984,333,0,0,-0.2139506448060274,-0.0037446965492563323,41.53942925110459,0.9377680420875549
684032,334,0,0,-0.2230054956395179,-0.002966184761316981,34.11278678346425,0.9627777338027954
686080,335,0,0,-0.27233658502809704,-0.007273462298326194,1478.2236524431034,0.9146634340286255
688128,336,0,0,-0.4139422827400267,-0.0035083305730950086,5876.989609694481,0.8846409916877747
690176,337,0,0,-0.26926203882321714,-0.014924963627709075,8.845348727575038,0.9776857495307922
692224,338,0,0,-0.4050311783328652,-0.0033828115294454618,4892.961348295212,0.836499810218811
694272,339,0,0,-0.36039815451949836,-0.012254435953946086,304.4796341955662,0.9564869999885559
696320,340,0,0,-0.3964743284042925,-0.0059493197099072855,3535.722660827637,0.8534400463104248
698368,341,0,0,-0.38586124232970176,-0.00445782074239105,3224.3465114831924,0.8675202131271362
700416,342,0,0,-0.3974448710680008,-0.005228331600665115,3299.1733204364778,0.8910418748855591
702464,343,0,0,-0.2971031453460455,-0.0044203594792634245,91.56031664311885,0.8923077583312988
704512,344,0,0,-0.29746617437340317,-0.006996449604048394,71.15162228643894,0.9168776869773865
706560,345,0,0,-0.3272664177697152,-0.0081242313812254,1731.3009599655866,0.8947950601577759
708608,346,0,0,-0.27664095046930015,-0.004589074222894851,132.92762587442994,0.740211546421051
710656,347,0,0,-0.3117116447072476,-0.004872086558316368,2148.702051974833,0.843980073928833
712704,348,0,0,-0.34877004437148573,-0.009543377536465414,1352.4769493011759,0.9213584661483765
714752,349,0,0,-0.32680752808228136,-0.00680561218468938,1672.651525247097,0.9078159928321838
716800,350,0,0,-0.3301266078371555,-0.009704460101784208,1690.363116599247,0.8961555361747742
718848,351,0,0,-0.3509970038197935,-0.009269730083178728,1708.6486543267965,0.8958995938301086
720896,352,0,0,-0.25376935992389915,-0.0039816646909457635,32.5172750338912,0.9585170745849609
722944,353,0,0,-0.31541336947120724,-0.005474670615512878,1824.0940352395178,0.8780063390731812
724992,354,0,0,-0.4182549060322344,-0.004352409220882691,3450.013338780403,0.9058963060379028
727040,355,0,0,-0.26718396102078257,-0.007977420612587594,17.09724813066423,0.992432713508606
729088,356,0,0,-0.2713506069499999,-0.0011060825927415863,3.3342581592849454,0.9960545301437378
731136,357,0,0,-0.4466185589320958,-0.0037631839310051872,5315.835951447487,0.8867446184158325
733184,358,0,0,-0.34645133540034295,-0.0055190013808896765,2220.368876093626,0.8717270493507385
735232,359,0,0,-0.44814888783730567,-0.00336397762876004,5304.0352684021,0.8953981399536133
737280,360,0,0,-0.37131955176591874,-0.0052944243972888215,4339.066003513336,0.8793455362319946
739328,361,0,0,-0.26221539340913297,-0.00675162895640824,34.111949804984036,0.9476643204689026
741376,362,0,0,-0.3212721740361303,-0.007445979180920404,2085.382014721632,0.8876456022262573
743424,363,0,0,-0.32448073173873127,-0.005437219391751569,2032.8201233599334,0.8987253904342651
745472,364,0,0,-0.2595792520325631,-0.0020243358419975268,324.42387584801764,0.47641825675964355
747520,365,0,0,-0.2515963770914823,-0.0019256242434494198,10.664002345129848,0.973039448261261
749568,366,0,0,-0.29955540760420263,-0.01125415661081206,1813.7518737152218,0.8923945426940918
751616,367,0,0,-0.24203094239346684,-0.0028628834144910796,21.484648995660244,0.9702944159507751
753664,368,0,0,-0.2533080286812037,-0.003944932260492351,2.048911875823978,0.9971846342086792
755712,369,0,0,-0.8940590132027865,-0.0034258895902894437,20716.786735534668,0.7356594800949097
757760,370,0,0,-0.6358099500648677,-0.004947085314779542,14840.85277042389,0.831989586353302
759808,371,0,0,-0.9113688068464398,-0.005024163407506421,21033.93491973877,0.7597410678863525
761856,372,0,0,-0.7153668983839452,-0.004664860860793851,18232.73815116882,0.8160331845283508
763904,373,0,0,-0.6055066708475352,-0.003512066883558873,14108.57671432495,0.8571887016296387
765952,374,0,0,-0.4960485967807472,-0.004072532038844656,11621.297521400451,0.8686115741729736
768000,375,0,0,-0.567504467908293,-0.003999927558470518,14448.753072929383,0.8643671274185181
770048,376,0,0,-0.48217065408825877,-0.003598964470438659,9007.649039173126,0.8843560814857483
772096,377,0,0,-0.28358660149388015,-0.003635051572928205,2002.5954857699573,0.9025774002075195
774144,378,0,0,-0.4233828832395375,-0.003424688903032802,10995.858010959626,0.8708499670028687
776192,379,0,0,-0.3903947803657502,-0.004754078840778675,5795.010235643387,0.9110720157623291
778240,380,0,0,-0.47916198605671523,-0.002508667597430758,11270.800681972503,0.8829115033149719
780288,381,0,0,-0.5020880419760942,-0.0031073755177203565,11122.959377002717,0.8847041726112366
782336,382,0,0,-0.31263954234309493,-0.004244371736422181,7232.94595413208,0.8535282611846924
784384,383,0,0,-0.3896721261087805,-0.0033707920141750948,7849.534144759178,0.8875811100006104
786432,384,0,0,-0.35117198624648155,-0.009335978934541345,3831.968451547623,0.8992984294891357
788480,385,0,0,-0.3310703095979989,-0.0032722597741667416,5648.0274582147595,0.8296791315078735
790528,386,0,0,-0.3007316034287214,-0.010232803894905374,1908.5398432515562,0.8967739343643188
792576,387,0,0,-0.46048794090747835,-0.003349483391502872,8918.803077554703,0.8938845992088318
794624,388,0,0,-0.2679518915247172,-0.00990084208897315,1955.8168154247105,0.9203016757965088
796672,389,0,0,-0.22563387299887835,-0.008712135662790388,94.38284815186634,0.6050951480865479
798720,390,0,0,-0.3195018213242292,-0.0024074997258139775,5858.131564426422,0.8758421540260315
800768,391,0,0,-0.4872260230593383,-0.00341810000827536,7591.7638454914095,0.8984355330467224
802816,392,0,0,-0.364002400636673,-0.004881312401266769,5652.583144319057,0.8982400894165039
804864,393,0,0,-0.29299114253371955,-0.006527904910035432,3866.038899216056,0.9141435623168945
806912,394,0,0,-0.23014828036539256,-0.002407701907213777,19.654830145929008,0.9739452004432678
808960,395,0,0,-0.32822809936478736,-0.005701318246428855,3956.4861061058937,0.911359429359436
811008,396,0,0,-0.353272802522406,-0.007086590197286568,3979.7456748396157,0.9066746830940247
813056,397,0,0,-0.30228410186246035,-0.007160799042321741,2049.147688772902,0.917061448097229
815104,398,0,0,-0.26513025667518375,-0.002585231058037607,8.577642043074594,0.9896937608718872
817152,399,0,0,-0.6343060166575014,-0.003656341697205789,13170.125920486451,0.8706117272377014
819200,400,0,0,-0.4286643053404987,-0.004175446304725483,7813.823225474358,0.8912471532821655
821248,401,0,0,-0.4658449847251177,-0.003934905654750765,7316.083879327774,0.8947346806526184
823296,402,0,0,-0.42043349221348764,-0.003832285957469139,8197.816516399384,0.8356895446777344
825344,403,0,0,-0.49643153995275496,-0.0042360228631878275,10385.830195426941,0.8436169028282166
827392,404,0,0,-0.42156131071969866,-0.0030981617048382757,6001.168331956864,0.8978649973869324
829440,405,0,0,-0.34891863404773177,-0.008477545104688034,3387.8235249340532,0.9146897792816162
831488,406,0,0,-0.4212957982905209,-0.005866569114732556,5585.3170446157455,0.8985832929611206
833536,407,0,0,-0.3110665226355195,-0.008963313011918217,1336.846089692414,0.9332122802734375
835584,408,0,0,-0.25316184777766465,-0.007345780615287368,22.090557981468738,0.9712826013565063
837632,409,0,0,-0.4175717080477625,-0.00530784964794293,5467.112621492148,0.898514986038208
839680,410,0,0,-0.5519775907509029,-0.004153632297675358,12218.041430568695,0.8470385074615479
841728,411,0,0,-0.5945068058557809,-0.004420311562716961,11525.960181808472,0.8786425590515137
843776,412,0,0,-0.4560176023282111,-0.0045251105868374,7682.31538696289,0.8598067164421082
845824,413,0,0,-0.35067513179965315,-0.006219675749889575,3589.269694554806,0.8979110717773438
847872,414,0,0,-0.37148926947265865,-0.00646585654176306,3701.6812069118023,0.907984733581543
849920,415,0,0,-0.38349544391967355,-0.010192522208672016,3563.2463253110645,0.8989492654800415
851968,416,0,0,-0.38468370246700945,-0.006886671483516693,4322.7109608531,0.8876664638519287
854016,417,0,0,-0.3292487961705774,-0.010134357961942442,2127.1094737008216,0.9207754135131836
856064,418,0,0,-0.30077554560266434,-0.01165305058384547,1769.1026936590672,0.9071060419082642
858112,419,0,0,-0.29091265639290215,-0.010399706335738302,1989.2974591166712,0.8933573961257935
860160,420,0,0,-0.27701243725605307,-0.01733591056545265,9.866469589387998,0.98716139793396
862208,421,0,0,-1.0198411421850324,-0.0020279625023249537,20813.05052871704,0.6637971997261047
864256,422,0,0,-0.9425807587802411,-0.003200880193617195,20984.068772888182,0.7372206449508667
866304,423,0,0,-0.8570061268284916,-0.004498680088727269,23463.911265563966,0.762393593788147
868352,424,0,0,-0.7881320873275399,-0.004514136881334707,18052.235712432863,0.8269128203392029
870400,425,0,0,-0.7567341544665396,-0.0031159731370280497,18825.407736587524,0.8192049264907837
872448,426,0,0,-0.7006111660040915,-0.0038236090971622617,15133.77514705658,0.8651553392410278
874496,427,0,0,-0.5526240698061884,-0.004768971052544657,13912.015096092224,0.867611289024353
876544,428,0,0,-0.535396478511393,-0.00449846930350759,12284.777876663207,0.8585140109062195
878592,429,0,0,-0.45945196044631303,-0.005156663435627706,9510.622904539108,0.892095685005188
880640,430,0,0,-0.45062755355611445,-0.003674569595750654,11157.012037944794,0.8515180349349976
882688,431,0,0,-0.3578882613219321,-0.004669417400145903,5417.164823806286,0.8696354031562805
884736,432,0,0,-0.28858823273330925,-0.007382839341880753,3922.800879302621,0.8193583488464355
886784,433,0,0,-0.301245894189924,-0.010103050804173109,3143.601133927703,0.8651782274246216
888832,434,0,0,-0.35429586325772106,-0.0038915192868444136,4593.020787560939,0.8675177693367004
890880,435,0,0,-0.3220844856463373,-0.007670689857332036,3397.8830291584136,0.8962491750717163
892928,436,0,0,-0.2611145957373083,-0.008589970608591102,1654.7372451521455,0.9166700839996338
894976,437,0,0,-0.2144099541939795,-0.0032984881065203807,11.979835536773317,0.9857539534568787
897024,438,0,0,-0.20933686033822596,-0.0013032571878284216,4.385049447626807,0.9944847226142883
899072,439,0,0,-0.3428276442922652,-0.003509401305927895,4970.938151466847,0.8979135155677795
901120,440,0,0,-0.26123191402293744,-0.008925404508772772,1938.375306857936,0.8965463042259216
903168,441,0,0,-0.24832083526998758,-0.010802220020559616,1.466346096660709,0.9979877471923828
905216,442,0,0,-0.5365065789781511,-0.002160540195473004,9072.00892944336,0.8288048505783081
907264,443,0,0,-0.4065885219722986,-0.007673610418714815,4710.232055687904,0.7822932004928589
909312,444,0,0,-0.4335755622945726,-0.006703248328267364,3454.3087730288507,0.8956111073493958
911360,445,0,0,-0.2897119618486613,-0.00570304744906025,1995.843978768587,0.8888748288154602
913408,446,0,0,-0.25107308756560087,-0.009807618052582257,27.54725216627121,0.9690328240394592
915456,447,0,0,-0.27479689456522466,-0.0051377381954807785,7.443676861654967,0.9900149703025818
917504,448,0,0,-0.34511595843359827,-0.014010396701633,1583.3169196806848,0.9139518141746521
919552,449,0,0,-0.3549142713658512,-0.004529531483422033,3869.3602915242313,0.8916642665863037
921600,450,0,0,-0.2774934690445662,-0.003653200829285197,10.940454914001748,0.9750497937202454
923648,451,0,0,-0.3256253797095269,-0.007823532600014005,1513.231276264973,0.9243034720420837
925696,452,0,0,-0.42122810180298986,-0.00658271746506216,5190.646056473255,0.841774046421051
927744,453,0,0,-0.3669409197755158,-0.009432599530555308,1688.1878829915076,0.9089403748512268
929792,454,0,0,-0.3667316310107708,-0.004040956639801152,1.7819137547630817,0.996128499507904
931840,455,0,0,-0.7567338163033128,-0.002186296909349039,11706.839913368225,0.8490010499954224
933888,456,0,0,-0.5792220565490425,-0.003808431696961634,7811.786396026611,0.8576129674911499
935936,457,0,0,-0.5785683169960976,-0.003470078173268121,10094.035244274139,0.8397577404975891
937984,458,0,0,-0.41324308337643745,-0.008763041756174062,1753.9191080585122,0.7821000218391418
940032,459,0,0,-0.4639273628592491,-0.012471647371421568,2676.1627927571535,0.8889199495315552
942080,460,0,0,-0.4047442524693906,-0.016020398715045302,1189.5555154331028,0.9116012454032898
944128,461,0,0,-0.42086778208613396,-0.0034995002555660904,4221.317771553993,0.8214457035064697
946176,462,0,0,-0.48329111831262705,-0.007002275573177031,5036.523057854176,0.8629042506217957
948224,463,0,0,-0.35038808807730676,-0.011657190910773352,1934.3094769626855,0.9064720273017883
950272,464,0,0,-0.43946137381717565,-0.003564869399997406,7485.704922533036,0.8807017803192139
952320,465,0,0,-0.26899016126990316,-0.00818458033609204,15.69235361237079,0.9467032551765442
954368,466,0,0,-0.3830191893968731,-0.0071398832398699595,4352.420970404148,0.8234757781028748
956416,467,0,0,-0.39525219686329366,-0.00465960387045925,6990.748536896705,0.7897534370422363
958464,468,0,0,-0.3592309596017003,-0.006432385930384044,4073.2158082902433,0.8083875179290771
960512,469,0,0,-0.2982503506820649,-0.007279705202381592,32.25127635896206,0.9588572978973389
962560,470,0,0,-0.2834091474302113,-0.006441140954848379,47.57606415897608,0.9440032839775085
964608,471,0,0,-0.3196303469594568,-0.008606640923244414,1807.0828411608934,0.776648998260498
966656,472,0,0,-0.30795832592993977,-0.008782386695384049,1839.5924914479256,0.8619874119758606
968704,473,0,0,-0.3216820998117328,-0.007551995509129483,3046.915686839819,0.6977992057800293
970752,474,0,0,-0.22891980689018965,-0.0045108986159903,14.234357090480625,0.9761916399002075
972800,475,0,0,-0.2006202655378729,-0.000561049662064761,7.396180967218243,0.9907658696174622
974848,476,0,0,-0.2505939707159996,-0.008117391059204237,1599.9166155442595,0.6662251353263855
976896,477,0,0,-0.2602664403151721,-0.01079901203411282,1068.3740710613317,0.8910256624221802
978944,478,0,0,-0.19900126757565886,-0.004443632187030744,5.565701457299292,0.9928125143051147
980992,479,0,0,-0.5244545990601182,-0.00720203388336813,6594.237223482132,0.8532782793045044
983040,480,0,0,-0.39688476570881903,-0.006651857664110139,3270.144858235121,0.9072588682174683
985088,481,0,0,-0.3173618343658745,-0.01326619166356977,2352.854131874442,0.9117575883865356
987136,482,0,0,-0.2926201540976763,-0.010055791703052819,3044.0907584812494,0.8944991827011108
989184,483,0,0,-0.37118921484798195,-0.007398355199256912,4423.188336312771,0.9030158519744873
991232,484,0,0,-0.20704618892632426,-0.0053452581865713,1668.1452257290482,0.8940644264221191
993280,485,0,0,-0.16661718687973917,-0.002614679461112246,6.871808744221926,0.9824812412261963
995328,486,0,0,-0.21594780208542944,-0.010908301471499727,1566.8096936902032,0.9109505414962769
997376,487,0,0,-0.1772151477402076,-0.003040738598792814,1.8319517868221737,0.9974098801612854
999424,488,0,0,-0.3781696614343673,-0.00754375945252832,3969.2683213591577,0.9133665561676025
1001472,489,0,0,-0.22704318813048302,-0.015087627651519142,1617.7704900762067,0.9117269515991211
